cake_age_days,signup_season,last_order_days_ago,tasty_level,Cherry_or_not,Look_of_cake,Cream_level,layer_count
425,2,9,8,1,4,13,4
300,2,32,7,1,3,9,3
428,2,19,9,1,4,14,4
40,0,135,0,0,1,2,0
324,3,38,7,1,5,11,3
332,2,42,7,1,4,9,3
109,3,96,2,0,1,5,1
334,1,41,7,1,4,9,3
436,1,7,9,1,4,12,4
416,3,15,8,1,5,14,4
113,0,98,2,0,1,3,1
219,1,62,5,1,2,7,2
215,3,76,5,1,2,8,2
103,3,104,3,0,1,4,1
417,3,2,8,1,4,13,4
144,2,101,3,0,2,5,1
338,2,43,6,1,5,10,3
203,3,76,5,1,2,6,2
225,1,63,4,1,3,7,2
12,0,133,0,0,0,0,0
124,3,90,3,0,2,4,1
220,0,65,5,1,2,8,2
312,3,36,6,1,3,10,3
320,0,40,6,1,5,10,3
14,3,124,1,0,2,2,0
130,2,107,2,0,2,3,1
304,0,42,7,1,5,11,3
320,0,46,6,1,4,9,3
120,0,102,3,0,1,5,1
108,1,109,3,0,2,5,1
49,1,133,1,0,1,0,0
144,2,103,3,0,3,4,1
8,3,138,1,0,1,1,0
208,3,69,4,1,3,7,2
408,0,15,9,1,6,12,4
113,0,97,3,0,2,5,1
321,2,33,6,1,4,11,3
203,3,65,5,1,3,6,2
442,0,10,9,1,5,14,4
329,1,32,6,1,3,11,3
411,0,3,8,1,4,14,4
336,3,41,7,1,4,10,3
328,1,36,6,1,4,10,3
215,3,73,5,1,3,7,2
114,1,109,3,0,3,3,1
407,3,4,9,1,4,14,4
309,2,31,6,1,4,9,3
14,3,127,0,0,0,2,0
445,1,13,8,1,6,12,4
232,3,70,5,1,3,6,2
107,3,95,2,0,2,3,1
340,3,43,7,1,3,10,3
227,3,66,5,1,3,6,2
212,1,75,4,1,2,8,2
120,2,109,2,0,1,4,1
440,1,8,8,1,5,12,4
412,3,4,9,1,4,14,4
32,2,127,1,0,2,1,0
221,1,69,5,1,2,6,2
41,0,135,1,0,1,2,0
414,1,12,8,1,4,14,4
421,3,1,8,1,5,12,4
218,1,62,5,1,4,7,2
345,3,38,7,1,5,10,3
311,0,34,6,1,4,9,3
247,1,72,4,1,4,6,2
224,0,67,4,1,2,6,2
125,1,97,2,0,2,5,1
124,1,96,2,0,1,5,1
226,0,60,5,1,4,6,2
138,0,102,3,0,3,5,1
128,3,106,2,0,1,5,1
29,0,129,0,0,0,2,0
320,1,43,6,1,4,10,3
422,2,9,9,1,5,14,4
409,2,6,8,1,5,13,4
330,0,37,6,1,4,11,3
301,0,44,6,1,5,10,3
210,1,78,4,1,2,7,2
139,2,103,3,0,3,5,1
238,3,78,5,1,2,8,2
23,2,137,0,0,1,0,0
349,3,41,6,1,5,11,3
105,1,99,3,0,2,3,1
327,0,41,7,1,3,10,3
111,1,91,3,0,1,3,1
128,2,108,2,0,1,4,1
433,2,1,9,1,5,13,4
147,2,106,2,0,3,4,1
217,0,69,4,1,4,7,2
32,1,133,0,0,2,0,0
9,0,129,1,0,0,1,0
308,2,31,6,1,5,11,3
337,2,33,6,1,4,11,3
137,3,99,2,0,2,4,1
421,3,3,8,1,5,13,4
348,2,48,7,1,4,11,3
212,3,61,5,1,3,6,2
115,3,108,2,0,2,3,1
335,3,39,7,1,5,11,3
348,2,39,7,1,4,9,3
130,0,99,3,0,2,5,1
248,0,72,4,1,3,7,2
100,3,97,2,0,2,3,1
106,3,103,2,0,2,5,1
121,3,94,3,0,3,4,1
429,1,18,9,1,5,14,4
320,0,33,6,1,4,9,3
346,1,34,6,1,3,10,3
131,0,100,2,0,2,5,1
46,3,139,0,0,1,0,0
1,2,120,1,0,0,2,0
228,2,64,5,1,2,6,2
100,0,102,3,0,1,5,1
141,3,91,2,0,1,5,1
28,3,133,0,0,1,1,0
420,2,8,9,1,6,14,4
316,0,47,7,1,3,10,3
122,3,94,2,0,3,3,1
349,1,42,7,1,4,10,3
315,2,38,6,1,3,11,3
104,0,94,2,0,2,5,1
143,2,107,2,0,1,3,1
347,1,49,6,1,3,11,3
212,3,62,4,1,4,8,2
316,2,41,6,1,5,9,3
9,0,133,0,0,0,0,0
219,1,61,5,1,2,7,2
130,2,106,3,0,3,5,1
324,1,47,6,1,3,9,3
419,1,5,9,1,5,13,4
237,1,60,4,1,2,8,2
132,2,98,2,0,1,5,1
204,2,76,4,1,3,6,2
420,1,17,9,1,4,12,4
309,2,30,7,1,3,11,3
119,0,109,2,0,1,5,1
449,0,14,8,1,6,13,4
324,3,47,6,1,3,11,3
132,0,98,2,0,2,4,1
213,3,63,4,1,4,8,2
229,3,67,4,1,3,6,2
305,1,37,6,1,5,10,3
211,3,78,4,1,3,6,2
419,3,7,9,1,4,12,4
312,0,48,7,1,5,10,3
334,2,46,7,1,4,9,3
127,2,109,2,0,2,3,1
403,3,9,9,1,4,13,4
224,2,60,4,1,3,8,2
449,0,15,9,1,6,13,4
110,0,92,3,0,3,4,1
449,3,1,9,1,4,13,4
326,2,37,7,1,4,10,3
438,3,2,9,1,5,13,4
104,3,96,3,0,2,3,1
216,1,72,5,1,3,7,2
35,1,133,1,0,1,2,0
134,0,90,3,0,3,4,1
128,0,93,2,0,3,3,1
416,0,4,8,1,5,14,4
320,1,35,7,1,4,9,3
202,2,78,4,1,2,7,2
403,2,15,9,1,6,13,4
318,1,49,6,1,5,9,3
449,0,4,9,1,5,13,4
436,2,0,8,1,6,12,4
312,3,30,7,1,3,10,3
102,1,90,3,0,2,5,1
406,3,4,9,1,4,13,4
218,3,67,4,1,3,7,2
336,2,36,7,1,5,9,3
314,0,41,6,1,5,9,3
148,1,93,3,0,3,5,1
331,3,42,7,1,3,10,3
218,1,76,5,1,2,8,2
130,1,94,2,0,2,4,1
14,1,137,1,0,1,1,0
442,1,12,9,1,6,13,4
147,1,90,2,0,1,3,1
416,3,10,9,1,6,14,4
316,2,34,7,1,3,10,3
321,0,32,6,1,4,11,3
346,2,44,7,1,3,10,3
231,3,68,4,1,4,8,2
234,0,77,4,1,4,6,2
143,0,99,3,0,3,4,1
244,0,79,4,1,3,7,2
230,2,70,5,1,3,6,2
118,2,109,2,0,1,4,1
331,3,46,6,1,4,11,3
219,3,69,5,1,4,6,2
308,0,36,7,1,3,11,3
203,3,62,4,1,3,8,2
446,3,6,9,1,4,12,4
208,0,76,5,1,2,8,2
409,3,1,9,1,4,13,4
247,3,70,5,1,2,7,2
230,1,73,4,1,4,6,2
235,0,74,4,1,4,6,2
232,0,60,4,1,2,8,2
422,0,7,9,1,4,14,4
141,0,104,2,0,3,4,1
112,1,93,3,0,2,3,1
331,1,47,6,1,4,10,3
224,2,61,4,1,3,8,2
123,1,101,3,0,1,4,1
235,2,76,5,1,4,7,2
225,1,78,4,1,3,8,2
226,2,78,4,1,3,8,2
335,1,49,6,1,5,10,3
231,1,77,4,1,3,6,2
326,2,32,6,1,3,10,3
313,2,35,7,1,4,10,3
345,3,49,6,1,3,10,3
148,0,109,3,0,3,3,1
214,2,61,4,1,2,8,2
237,1,77,4,1,4,8,2
433,3,4,8,1,5,14,4
326,0,49,7,1,5,11,3
224,2,75,4,1,3,7,2
429,0,19,9,1,5,12,4
232,0,69,5,1,3,8,2
342,0,48,6,1,3,9,3
307,3,34,6,1,5,9,3
404,3,18,8,1,6,14,4
413,3,17,9,1,5,12,4
232,2,75,5,1,2,7,2
148,0,93,3,0,3,4,1
220,0,77,5,1,2,6,2
432,0,8,9,1,5,14,4
328,1,45,6,1,3,11,3
208,3,67,4,1,4,6,2
41,0,128,0,0,0,2,0
226,3,62,5,1,2,6,2
229,1,74,5,1,2,7,2
8,0,121,1,0,0,1,0
331,2,41,7,1,4,10,3
140,1,106,2,0,1,5,1
322,3,42,6,1,3,9,3
109,0,93,2,0,1,4,1
422,1,11,8,1,5,14,4
327,3,46,7,1,5,11,3
228,0,76,4,1,2,6,2
342,3,37,7,1,5,10,3
142,3,107,2,0,1,4,1
448,1,4,8,1,4,14,4
325,3,33,7,1,4,10,3
332,3,40,6,1,5,10,3
140,1,101,2,0,3,5,1
18,0,132,1,0,0,1,0
222,2,67,5,1,2,8,2
103,2,108,2,0,2,5,1
330,2,37,6,1,5,10,3
227,3,70,4,1,2,6,2
209,3,77,4,1,2,6,2
7,0,138,0,0,0,2,0
431,2,14,8,1,5,14,4
433,2,13,9,1,6,14,4
117,2,91,3,0,2,3,1
232,0,68,4,1,4,7,2
217,3,79,5,1,2,6,2
129,3,98,3,0,2,5,1
402,1,5,9,1,4,13,4
321,3,37,7,1,3,10,3
449,0,11,9,1,4,12,4
415,1,7,8,1,4,13,4
308,1,34,7,1,5,10,3
332,0,46,7,1,5,11,3
415,2,13,8,1,4,12,4
327,0,37,6,1,3,10,3
138,2,99,3,0,3,4,1
318,1,48,7,1,3,10,3
235,1,66,5,1,4,7,2
436,1,1,8,1,6,14,4
232,0,71,5,1,2,7,2
40,2,120,0,0,0,1,0
114,2,90,2,0,1,3,1
424,3,16,9,1,5,14,4
430,0,19,8,1,5,13,4
343,0,32,7,1,4,10,3
49,1,139,1,0,0,0,0
41,0,134,0,0,1,0,0
215,0,71,4,1,3,7,2
408,0,8,9,1,6,12,4
405,1,8,8,1,4,13,4
449,3,11,8,1,5,13,4
329,3,48,6,1,3,11,3
439,1,1,9,1,5,12,4
241,3,75,4,1,3,7,2
12,1,127,1,0,2,1,0
400,3,5,8,1,6,12,4
147,1,96,3,0,2,5,1
341,0,31,7,1,5,11,3
312,1,38,6,1,5,9,3
134,0,108,2,0,1,5,1
132,3,91,3,0,2,4,1
245,0,67,4,1,3,6,2
330,2,37,7,1,3,9,3
17,3,129,0,0,0,2,0
214,0,67,4,1,3,6,2
337,0,40,6,1,4,10,3
114,1,92,2,0,1,3,1
145,1,92,3,0,2,3,1
207,1,71,4,1,2,8,2
142,1,98,3,0,1,4,1
330,2,46,7,1,5,9,3
413,2,4,9,1,5,13,4
20,0,120,0,0,0,1,0
406,0,7,9,1,4,13,4
235,0,75,5,1,3,6,2
346,2,44,6,1,3,11,3
438,2,11,8,1,6,12,4
225,0,79,5,1,4,7,2
35,2,122,0,0,0,2,0
114,2,96,2,0,3,5,1
335,1,30,6,1,5,9,3
141,0,104,2,0,3,5,1
225,1,73,4,1,2,8,2
243,0,76,4,1,2,6,2
232,0,68,5,1,3,8,2
346,3,42,6,1,5,10,3
331,0,49,7,1,5,11,3
315,0,34,6,1,3,10,3
200,3,69,5,1,4,6,2
100,1,105,3,0,1,3,1
244,1,75,5,1,3,7,2
320,2,39,6,1,3,11,3
214,3,67,5,1,2,7,2
427,3,6,9,1,5,13,4
34,2,136,0,0,2,2,0
405,1,5,8,1,5,14,4
306,2,49,7,1,5,9,3
327,0,30,6,1,3,11,3
249,0,76,5,1,4,8,2
217,0,75,4,1,3,7,2
336,0,48,6,1,3,9,3
336,1,31,6,1,4,10,3
230,1,77,4,1,3,7,2
206,2,60,4,1,2,7,2
337,2,30,7,1,5,11,3
440,3,14,8,1,6,12,4
240,2,70,5,1,3,7,2
246,1,75,4,1,2,6,2
427,0,18,8,1,5,12,4
340,0,47,7,1,3,9,3
237,2,67,5,1,4,6,2
12,0,133,0,0,1,2,0
311,3,31,6,1,3,9,3
225,2,68,5,1,4,7,2
14,3,128,0,0,0,0,0
318,0,36,6,1,4,11,3
242,1,78,4,1,2,8,2
245,3,70,5,1,4,8,2
233,1,78,5,1,2,7,2
330,0,36,6,1,4,10,3
149,0,103,3,0,1,5,1
44,2,127,0,0,0,2,0
216,2,74,5,1,2,6,2
34,2,123,0,0,0,0,0
316,3,48,6,1,5,11,3
432,0,2,8,1,6,13,4
333,2,34,6,1,5,10,3
117,0,99,3,0,2,5,1
133,2,106,3,0,2,5,1
133,0,102,2,0,1,5,1
124,3,97,2,0,3,3,1
205,1,74,4,1,4,6,2
41,0,138,0,0,0,0,0
449,3,1,8,1,5,14,4
403,1,9,8,1,6,14,4
337,3,44,7,1,4,9,3
21,1,130,1,0,1,0,0
319,3,44,7,1,3,9,3
24,2,127,0,0,2,2,0
109,2,98,3,0,2,3,1
216,3,75,5,1,4,7,2
215,2,63,5,1,3,8,2
234,3,66,4,1,4,6,2
100,3,98,2,0,3,5,1
119,0,105,3,0,3,4,1
428,0,4,9,1,5,14,4
214,3,67,4,1,3,7,2
117,0,92,3,0,2,5,1
227,0,74,4,1,4,7,2
15,1,127,1,0,0,1,0
315,3,42,7,1,4,10,3
110,2,100,3,0,3,5,1
214,1,69,5,1,2,8,2
349,0,47,6,1,4,11,3
320,1,48,6,1,5,11,3
147,3,94,3,0,2,5,1
245,0,78,5,1,2,6,2
430,3,14,9,1,4,14,4
336,3,41,7,1,3,10,3
431,0,3,8,1,5,12,4
413,1,3,8,1,6,12,4
337,2,43,6,1,5,11,3
118,1,108,3,0,2,3,1
322,0,36,7,1,4,11,3
347,2,45,7,1,4,11,3
236,3,73,4,1,4,7,2
313,0,34,6,1,3,9,3
305,1,47,7,1,3,9,3
246,2,60,4,1,4,8,2
211,1,68,5,1,3,7,2
31,2,130,0,0,1,1,0
405,1,5,8,1,6,14,4
438,1,16,8,1,4,13,4
206,3,75,5,1,4,7,2
119,2,97,3,0,1,4,1
48,1,135,0,0,0,1,0
16,2,130,1,0,1,2,0
32,3,128,0,0,1,2,0
244,3,66,4,1,3,8,2
133,3,95,3,0,3,4,1
146,2,106,2,0,1,3,1
343,3,30,6,1,3,9,3
412,1,11,8,1,4,12,4
136,2,106,2,0,2,3,1
236,1,65,4,1,3,7,2
402,2,14,8,1,4,14,4
403,3,9,9,1,6,13,4
212,2,75,4,1,2,8,2
209,1,70,5,1,4,8,2
120,0,106,3,0,3,3,1
114,1,94,2,0,1,5,1
218,2,62,5,1,4,7,2
221,0,69,5,1,2,7,2
307,0,39,6,1,3,10,3
145,0,98,2,0,3,5,1
302,3,32,7,1,3,10,3
117,0,92,2,0,3,4,1
201,0,64,5,1,4,8,2
332,2,32,7,1,5,10,3
338,1,34,6,1,4,9,3
100,3,91,3,0,3,3,1
100,0,94,2,0,3,4,1
116,0,97,2,0,3,5,1
212,1,60,4,1,3,8,2
32,0,122,0,0,2,1,0
226,2,65,5,1,4,8,2
30,3,129,0,0,1,1,0
231,0,61,5,1,2,7,2
305,1,45,7,1,5,11,3
249,2,68,4,1,4,6,2
102,2,91,2,0,2,4,1
328,1,46,6,1,4,11,3
310,2,39,6,1,5,9,3
125,1,98,2,0,2,3,1
135,2,96,2,0,1,3,1
306,0,44,6,1,3,9,3
449,0,9,8,1,5,12,4
133,2,103,3,0,3,4,1
306,1,41,7,1,5,10,3
401,2,1,8,1,5,14,4
234,2,63,5,1,3,7,2
216,2,78,5,1,2,6,2
335,2,32,7,1,5,9,3
40,1,137,0,0,2,2,0
226,1,61,4,1,4,8,2
143,0,100,3,0,1,5,1
125,0,91,3,0,1,5,1
105,2,98,3,0,3,5,1
307,3,31,6,1,4,9,3
415,3,10,9,1,5,12,4
206,0,62,5,1,3,6,2
7,1,120,0,0,2,0,0
300,3,30,7,1,4,9,3
216,0,72,5,1,4,6,2
327,3,38,6,1,3,11,3
339,2,46,7,1,3,10,3
409,2,19,9,1,5,14,4
121,1,105,3,0,3,5,1
139,3,102,2,0,2,4,1
231,0,66,4,1,3,7,2
227,1,67,5,1,2,6,2
432,0,7,8,1,6,14,4
438,2,19,8,1,4,12,4
417,1,8,9,1,5,12,4
122,3,97,2,0,2,4,1
339,1,42,6,1,5,11,3
228,1,62,5,1,2,7,2
421,0,1,9,1,5,12,4
145,0,105,2,0,1,4,1
141,2,98,3,0,1,3,1
349,3,35,6,1,5,11,3
313,0,46,6,1,5,11,3
341,3,37,6,1,4,11,3
116,2,97,2,0,1,5,1
405,2,17,8,1,5,13,4
338,1,33,7,1,4,10,3
341,0,38,6,1,5,11,3
213,3,70,4,1,2,7,2
328,2,46,7,1,3,10,3
240,2,79,4,1,3,6,2
148,0,102,2,0,2,4,1
212,2,66,4,1,4,8,2
335,0,30,7,1,3,11,3
139,3,94,2,0,1,5,1
129,1,98,2,0,1,3,1
321,0,41,6,1,5,11,3
118,3,91,3,0,1,3,1
101,3,109,3,0,2,4,1
443,1,15,8,1,6,12,4
119,3,106,2,0,3,3,1
222,3,78,5,1,3,6,2
222,3,67,5,1,3,6,2
222,3,70,5,1,4,7,2
247,0,66,4,1,2,7,2
444,3,5,8,1,4,13,4
319,3,34,7,1,5,9,3
227,3,60,5,1,3,6,2
232,1,76,4,1,2,7,2
227,3,61,5,1,4,6,2
12,2,131,0,0,0,0,0
446,0,3,9,1,6,13,4
102,2,93,3,0,3,5,1
325,1,45,7,1,3,9,3
303,2,32,7,1,5,10,3
347,1,39,7,1,5,9,3
117,1,98,2,0,2,5,1
210,2,73,5,1,4,8,2
39,3,129,0,0,1,2,0
307,2,35,6,1,5,10,3
248,2,63,5,1,4,7,2
148,2,98,3,0,2,4,1
303,3,34,6,1,4,11,3
238,0,62,5,1,2,6,2
116,2,99,2,0,3,5,1
213,0,64,4,1,4,7,2
120,2,105,2,0,3,5,1
407,3,10,9,1,4,14,4
204,3,69,5,1,3,6,2
231,3,60,5,1,4,8,2
416,1,0,8,1,5,14,4
207,1,79,4,1,4,7,2
237,3,76,4,1,2,8,2
134,1,92,2,0,2,3,1
449,3,14,9,1,6,12,4
302,2,43,6,1,4,10,3
140,0,93,3,0,3,4,1
244,1,72,4,1,4,6,2
419,1,6,9,1,5,14,4
214,2,72,4,1,2,6,2
242,0,72,4,1,3,7,2
328,2,38,6,1,5,9,3
333,3,35,6,1,3,10,3
429,1,5,8,1,4,12,4
315,0,35,6,1,5,9,3
416,2,12,8,1,6,13,4
317,1,30,6,1,4,11,3
43,3,121,0,0,2,2,0
142,0,102,3,0,1,3,1
425,1,19,9,1,4,14,4
3,0,135,1,0,2,0,0
312,2,31,7,1,4,11,3
310,1,46,6,1,5,11,3
245,2,79,5,1,3,6,2
223,1,71,4,1,2,6,2
121,2,94,2,0,1,4,1
25,0,131,1,0,1,0,0
318,0,45,7,1,4,9,3
29,1,132,1,0,0,1,0
420,1,14,8,1,4,12,4
131,0,104,3,0,2,3,1
341,1,38,7,1,5,9,3
34,2,127,1,0,1,2,0
248,3,62,5,1,4,6,2
230,0,77,4,1,2,6,2
42,3,135,1,0,2,2,0
336,1,36,7,1,3,10,3
433,0,8,8,1,6,13,4
17,0,123,1,0,0,2,0
109,0,90,3,0,3,5,1
333,3,46,7,1,5,10,3
417,0,11,9,1,6,14,4
148,0,93,3,0,2,3,1
37,2,128,1,0,1,2,0
20,3,122,1,0,0,0,0
103,0,94,2,0,2,3,1
25,2,125,0,0,1,2,0
223,0,77,4,1,2,8,2
201,3,78,4,1,2,7,2
236,0,64,5,1,3,8,2
120,2,99,2,0,2,4,1
211,3,73,5,1,4,8,2
27,3,123,1,0,0,2,0
131,1,96,2,0,1,3,1
249,1,62,4,1,4,6,2
104,0,107,3,0,2,3,1
300,0,41,6,1,5,9,3
121,1,95,3,0,3,5,1
335,1,35,6,1,4,11,3
230,1,73,5,1,3,7,2
215,1,72,5,1,2,8,2
305,0,42,7,1,4,10,3
37,0,134,1,0,0,2,0
21,1,125,1,0,1,2,0
243,1,70,4,1,3,7,2
244,3,79,5,1,4,8,2
238,1,74,5,1,3,6,2
315,3,49,7,1,3,11,3
32,1,133,1,0,0,0,0
409,2,9,9,1,5,14,4
109,0,94,2,0,1,5,1
122,2,95,3,0,3,5,1
437,3,14,8,1,4,12,4
8,0,128,0,0,2,2,0
401,2,13,8,1,6,13,4
6,2,124,0,0,1,0,0
101,0,103,2,0,3,3,1
123,1,109,3,0,1,4,1
243,0,74,5,1,3,8,2
210,3,76,5,1,4,7,2
112,2,97,2,0,2,3,1
19,1,139,0,0,2,0,0
15,3,134,0,0,2,2,0
144,3,91,2,0,3,4,1
410,0,1,9,1,5,14,4
207,3,63,4,1,2,8,2
304,1,33,7,1,5,9,3
148,3,94,3,0,1,3,1
19,2,129,1,0,0,1,0
242,3,79,4,1,2,8,2
314,1,43,7,1,3,11,3
445,0,15,9,1,6,12,4
216,2,64,4,1,2,7,2
141,2,99,2,0,3,3,1
131,1,107,2,0,3,4,1
312,3,36,6,1,4,11,3
142,0,109,3,0,2,5,1
313,0,41,6,1,4,10,3
321,1,36,6,1,4,11,3
408,3,15,8,1,6,14,4
227,1,62,5,1,4,7,2
321,1,38,6,1,4,9,3
112,3,96,3,0,3,3,1
233,1,78,4,1,4,6,2
17,0,132,0,0,0,2,0
325,0,38,6,1,3,11,3
248,0,65,4,1,2,7,2
303,2,46,6,1,5,10,3
327,1,46,7,1,5,9,3
310,3,42,7,1,4,11,3
16,1,136,0,0,2,2,0
406,3,6,9,1,6,14,4
7,0,137,1,0,1,0,0
312,0,35,7,1,3,11,3
249,0,72,4,1,2,7,2
317,3,39,6,1,3,10,3
234,2,78,5,1,3,8,2
323,1,34,6,1,5,11,3
213,0,70,4,1,4,7,2
317,2,38,7,1,4,11,3
141,0,108,2,0,1,3,1
349,2,33,7,1,4,10,3
103,0,92,2,0,1,5,1
305,3,30,7,1,4,11,3
142,1,96,2,0,2,4,1
133,2,101,3,0,1,3,1
324,0,40,6,1,5,11,3
332,0,39,7,1,3,9,3
344,3,41,7,1,5,11,3
400,2,8,8,1,4,14,4
124,0,94,2,0,1,5,1
147,3,92,2,0,1,4,1
116,1,103,3,0,2,5,1
226,1,71,4,1,4,6,2
236,1,69,4,1,3,7,2
337,1,31,7,1,3,10,3
119,3,95,3,0,3,3,1
133,1,95,3,0,1,4,1
202,2,78,5,1,4,6,2
109,0,108,2,0,1,5,1
233,3,77,5,1,3,7,2
22,3,132,1,0,2,2,0
411,3,5,9,1,4,12,4
218,1,65,4,1,4,6,2
442,0,5,9,1,5,13,4
231,0,64,5,1,3,7,2
130,1,109,2,0,3,4,1
101,1,104,2,0,2,4,1
328,0,35,6,1,4,9,3
438,1,4,9,1,5,12,4
120,0,108,2,0,3,4,1
116,2,106,2,0,1,4,1
234,1,70,5,1,3,6,2
201,1,60,4,1,3,7,2
317,3,45,7,1,5,11,3
206,1,75,5,1,2,7,2
27,0,137,0,0,1,1,0
445,3,5,8,1,6,14,4
204,2,62,4,1,2,6,2
333,1,39,6,1,4,9,3
326,0,48,6,1,5,11,3
18,2,139,0,0,1,2,0
27,3,133,1,0,1,1,0
33,1,133,0,0,1,0,0
404,2,13,9,1,6,14,4
336,1,31,6,1,4,11,3
129,1,92,2,0,1,5,1
323,1,33,6,1,4,11,3
336,1,42,6,1,5,9,3
18,0,120,1,0,1,1,0
218,2,72,5,1,4,6,2
319,1,39,7,1,3,9,3
148,3,101,2,0,1,5,1
431,0,7,9,1,5,12,4
312,2,39,7,1,5,9,3
27,1,134,0,0,1,2,0
439,2,12,8,1,4,14,4
18,0,135,0,0,2,1,0
416,2,11,9,1,5,14,4
223,0,73,5,1,2,6,2
315,0,45,6,1,3,11,3
343,2,45,7,1,3,10,3
116,0,90,2,0,1,3,1
202,3,68,5,1,3,8,2
217,0,79,4,1,3,6,2
213,1,65,5,1,3,6,2
142,3,99,3,0,1,3,1
402,3,12,9,1,5,14,4
324,3,46,6,1,3,9,3
143,2,94,2,0,2,3,1
306,0,32,6,1,3,9,3
238,0,70,5,1,4,8,2
424,2,0,8,1,5,12,4
249,1,76,4,1,2,7,2
116,2,92,3,0,1,4,1
11,2,128,1,0,1,2,0
406,3,1,9,1,4,12,4
227,1,66,4,1,3,8,2
133,0,103,3,0,2,4,1
248,3,71,4,1,3,7,2
126,2,105,2,0,2,4,1
126,2,109,3,0,1,4,1
334,0,44,6,1,5,9,3
47,3,139,1,0,1,0,0
204,0,66,4,1,4,7,2
207,2,66,4,1,2,8,2
213,0,76,4,1,3,7,2
245,2,70,4,1,4,8,2
216,0,70,5,1,3,6,2
34,1,127,0,0,1,1,0
246,1,75,5,1,2,6,2
121,2,98,2,0,3,4,1
211,2,78,5,1,2,8,2
203,3,67,4,1,2,6,2
311,2,38,7,1,5,9,3
325,3,34,7,1,5,9,3
233,3,79,5,1,3,6,2
134,3,96,2,0,3,4,1
228,1,65,4,1,3,7,2
430,2,0,8,1,6,13,4
101,1,96,3,0,1,5,1
33,3,121,1,0,1,2,0
126,3,92,3,0,3,5,1
212,0,62,4,1,2,8,2
212,0,64,4,1,4,7,2
341,2,31,7,1,5,11,3
219,0,70,4,1,4,8,2
143,1,106,2,0,2,4,1
402,0,10,8,1,5,14,4
116,0,95,2,0,1,4,1
115,2,95,3,0,1,5,1
137,2,106,2,0,3,4,1
18,3,134,0,0,2,0,0
302,0,39,7,1,5,9,3
235,0,60,4,1,2,6,2
307,1,39,6,1,3,9,3
338,2,48,7,1,5,10,3
128,2,90,3,0,3,3,1
202,2,61,4,1,2,6,2
232,2,70,4,1,2,8,2
421,1,5,8,1,6,14,4
47,0,124,0,0,1,0,0
245,2,79,5,1,4,6,2
432,3,9,9,1,5,14,4
115,0,101,2,0,3,5,1
136,2,91,3,0,1,4,1
228,3,65,5,1,2,6,2
215,0,68,4,1,3,8,2
203,2,75,5,1,2,7,2
337,3,32,6,1,5,10,3
249,1,70,4,1,2,6,2
249,1,65,5,1,3,8,2
127,3,107,3,0,1,4,1
304,3,36,6,1,4,9,3
300,1,46,6,1,4,11,3
143,2,104,3,0,1,3,1
218,1,77,5,1,3,8,2
345,3,36,6,1,3,11,3
228,0,67,4,1,4,8,2
205,2,63,4,1,4,7,2
214,0,60,5,1,3,6,2
147,3,102,2,0,2,4,1
200,1,72,4,1,2,8,2
331,3,36,7,1,3,11,3
210,1,70,4,1,2,6,2
217,1,70,4,1,2,8,2
117,2,98,3,0,2,3,1
113,1,98,3,0,1,3,1
25,0,129,1,0,1,0,0
8,0,129,0,0,1,0,0
201,3,71,4,1,4,7,2
228,1,60,4,1,2,8,2
116,3,99,3,0,1,4,1
428,2,8,8,1,5,13,4
248,3,64,5,1,4,8,2
324,0,40,7,1,5,10,3
129,1,108,2,0,2,3,1
107,2,97,2,0,1,3,1
233,2,72,4,1,3,6,2
10,2,133,1,0,2,1,0
31,2,131,0,0,2,0,0
132,1,105,3,0,3,3,1
147,2,96,2,0,1,4,1
227,2,76,4,1,2,8,2
338,3,36,7,1,5,10,3
221,2,62,5,1,4,7,2
148,2,104,3,0,2,5,1
310,3,40,6,1,5,9,3
133,3,95,2,0,1,4,1
302,0,34,7,1,4,10,3
411,0,13,8,1,6,13,4
111,2,107,3,0,3,3,1
31,1,134,0,0,0,2,0
448,0,16,9,1,4,12,4
141,2,104,2,0,1,5,1
104,2,94,3,0,3,3,1
244,1,74,4,1,3,7,2
109,2,105,3,0,1,3,1
439,3,19,9,1,6,13,4
7,1,130,0,0,0,2,0
207,2,68,5,1,2,8,2
224,2,74,4,1,3,6,2
213,0,71,5,1,3,7,2
239,1,74,5,1,2,6,2
420,2,0,9,1,5,14,4
405,0,19,9,1,5,12,4
237,2,69,4,1,4,7,2
240,2,77,5,1,3,7,2
30,0,134,1,0,1,1,0
221,2,63,5,1,3,8,2
134,1,99,3,0,3,3,1
318,1,44,6,1,5,10,3
139,3,100,2,0,2,3,1
338,1,36,7,1,4,9,3
212,3,66,5,1,2,7,2
421,2,7,9,1,5,13,4
242,3,65,5,1,4,6,2
346,1,42,6,1,4,9,3
318,0,30,7,1,5,10,3
420,0,11,9,1,5,14,4
302,0,48,6,1,3,11,3
309,0,39,6,1,4,9,3
144,0,94,3,0,1,4,1
204,3,62,4,1,4,6,2
124,1,90,3,0,2,3,1
45,0,134,0,0,2,0,0
336,0,36,6,1,4,10,3
105,3,107,3,0,2,3,1
228,2,60,5,1,2,6,2
111,1,98,3,0,3,5,1
100,2,100,3,0,2,4,1
7,2,130,1,0,0,1,0
201,0,77,5,1,2,7,2
7,3,134,0,0,2,0,0
242,3,77,5,1,4,7,2
3,0,135,0,0,0,0,0
