daily_tiktok_screen_time,average_scrolls_per_session,tiktok_usage_time_of_day,max_consecutive_watch_time,video_likes_per_day,number_of_followed_accounts,frequency_of_comments_posted,videos_saved_per_week,self_control_score,boredom_level,workload_per_day,productivity_hours_lost
267,22,1,25,12,970,18,4,8,3,8,5
240,70,2,44,29,479,3,8,9,8,2,14
23,31,1,62,44,727,9,4,9,5,7,4
23,57,1,82,0,256,6,2,8,1,2,5
53,94,3,50,20,546,16,27,3,1,5,14
219,28,3,55,47,899,6,5,3,9,7,16
49,88,0,117,45,803,11,9,9,10,5,18
43,56,3,5,43,977,5,23,3,2,2,11
244,89,0,114,15,341,2,1,10,9,7,10
243,63,2,12,22,642,5,11,3,2,3,10
283,79,2,98,16,585,0,25,3,10,3,24
299,31,1,33,27,160,19,28,3,6,8,13
238,90,3,97,1,229,16,9,2,1,4,18
137,54,2,32,32,575,17,16,3,3,4,13
218,78,1,94,15,64,1,0,7,6,3,15
89,17,1,37,14,605,9,3,9,3,8,0
185,64,1,13,26,540,5,18,5,3,7,5
242,11,2,115,11,248,12,3,9,9,9,10
274,92,1,35,45,627,13,17,5,5,2,18
294,66,3,38,22,425,4,14,2,6,7,13
127,78,3,66,38,687,14,13,4,9,7,18
175,79,0,115,36,961,15,19,4,7,6,21
151,45,3,62,19,133,2,27,2,4,4,14
256,93,1,19,20,959,11,26,8,2,5,10
186,51,3,116,49,112,2,1,7,4,8,14
273,96,0,65,6,744,3,23,9,5,9,8
177,75,2,61,36,346,5,25,2,2,2,17
34,94,1,116,4,83,12,6,9,6,4,13
200,64,2,7,49,162,6,19,9,4,6,8
24,27,1,68,37,780,17,28,8,4,7,8
25,83,1,12,25,261,2,0,7,9,3,8
136,82,2,84,21,96,1,10,1,2,6,13
276,32,2,79,26,644,17,5,6,4,7,14
37,93,3,9,30,310,9,24,1,7,7,11
272,45,1,36,32,803,14,13,1,1,6,12
161,92,0,62,4,918,13,24,3,5,6,15
77,63,1,68,47,769,19,3,9,10,7,13
46,18,1,101,32,734,9,0,2,3,8,10
44,56,2,9,9,527,17,17,1,9,2,14
143,77,0,29,2,761,9,29,1,2,3,10
170,89,0,78,40,417,11,13,10,6,2,17
233,89,3,74,47,197,16,0,2,6,3,23
119,13,2,99,3,292,15,14,3,8,4,14
111,57,2,79,5,518,12,10,5,4,9,10
191,30,3,57,42,99,4,29,8,2,9,8
156,60,0,19,12,630,19,9,1,3,7,8
225,98,2,7,1,449,19,7,8,6,8,8
148,90,1,118,2,656,12,24,7,9,3,20
197,19,1,76,29,234,12,12,6,3,7,8
97,64,3,43,38,879,4,28,9,5,4,10
256,44,3,94,30,536,8,10,1,2,7,15
195,80,2,114,41,593,9,16,3,7,8,20
97,24,3,23,8,498,11,20,8,8,2,9
161,20,3,30,14,169,8,1,7,4,2,6
276,43,1,42,0,415,4,16,7,5,4,9
209,19,0,81,11,441,15,9,5,7,3,11
255,77,1,64,26,537,3,4,2,10,3,18
225,17,2,119,7,973,6,9,4,6,2,19
83,26,1,101,23,103,8,5,5,5,9,9
169,40,2,44,11,524,4,12,10,4,7,5
264,42,3,85,27,366,5,29,5,6,7,16
26,35,3,93,4,269,7,16,7,2,8,6
147,71,0,109,44,398,3,8,9,3,7,10
15,15,2,30,27,305,7,26,7,4,2,7
228,69,3,18,5,596,11,20,6,7,4,12
10,30,2,31,27,432,11,4,3,3,3,9
73,82,0,112,17,939,8,20,5,1,4,14
218,70,2,43,13,211,2,4,10,9,5,8
10,67,0,11,25,105,5,29,7,3,6,3
198,26,0,46,25,732,1,12,8,3,4,7
256,17,1,58,4,744,19,4,9,10,3,10
266,76,3,112,26,880,9,26,2,2,4,22
183,17,3,47,30,681,2,25,8,10,2,12
118,98,0,73,6,232,13,10,9,3,7,7
69,99,1,90,23,223,6,6,4,1,4,12
52,11,3,102,10,533,11,25,2,1,6,12
47,80,2,40,9,569,11,11,10,5,8,4
267,99,2,29,44,835,19,13,3,3,4,18
91,94,2,88,48,898,1,19,2,2,4,18
230,44,3,109,34,95,1,7,9,2,5,11
120,84,2,30,49,567,0,16,4,6,3,14
274,80,2,16,46,664,5,9,3,4,9,10
145,45,1,12,28,205,11,5,2,4,8,7
32,87,2,26,20,839,13,13,6,8,9,6
68,12,2,100,49,68,17,21,7,1,8,10
275,40,0,25,38,976,15,16,2,10,6,15
149,86,3,97,9,948,19,28,10,2,8,12
125,19,0,26,19,243,9,13,7,8,8,3
213,59,3,107,17,76,5,16,4,5,2,19
167,43,3,81,21,978,19,16,9,10,2,16
205,60,1,21,47,814,16,21,1,9,8,16
221,33,0,7,44,946,8,7,2,2,7,8
50,45,1,39,29,203,2,5,8,4,5,2
16,23,3,111,18,646,8,25,10,6,3,11
114,72,2,109,24,76,3,15,10,6,6,9
54,42,3,92,31,419,15,22,3,1,2,16
47,63,2,57,20,903,0,4,5,1,9,2
173,47,3,75,28,68,0,14,3,4,6,14
90,76,1,110,23,459,13,7,8,7,6,15
67,36,0,101,32,742,17,23,8,10,3,16
132,41,3,71,44,976,12,24,9,6,8,13
204,37,0,88,4,424,0,28,8,8,6,10
202,24,1,40,31,679,15,14,10,5,4,9
113,90,3,107,14,703,4,15,10,1,9,8
121,19,0,71,29,64,2,1,6,7,9,5
141,26,2,112,24,891,3,2,2,5,8,13
105,98,1,105,18,349,18,10,6,9,9,15
92,49,1,83,32,659,2,13,7,1,7,9
179,54,3,16,45,925,8,29,3,5,3,15
58,56,3,28,24,589,5,8,8,6,2,8
144,71,3,108,14,582,3,18,3,9,4,20
274,19,1,54,33,267,14,10,2,2,3,13
208,70,1,118,8,135,1,16,5,9,9,12
292,58,0,87,26,755,14,11,1,5,4,21
44,89,2,88,16,150,9,7,5,3,6,13
213,78,3,10,43,768,19,25,6,5,8,13
250,67,0,6,38,961,11,25,4,4,6,12
52,68,0,36,4,499,1,21,9,7,5,4
273,41,2,110,9,842,3,6,5,9,8,13
87,27,1,95,48,333,18,27,3,1,6,17
45,70,0,60,20,160,1,22,3,8,7,10
183,85,1,90,24,281,13,23,3,7,8,17
144,37,3,92,23,196,2,24,9,6,3,13
149,29,2,93,33,982,13,25,2,7,4,22
64,41,1,12,41,500,14,6,5,1,4,4
261,63,2,74,11,647,4,24,3,10,3,20
288,96,1,17,31,380,2,16,5,4,8,10
189,12,0,41,25,156,13,10,3,9,7,11
22,12,2,81,44,65,18,0,8,6,2,12
213,92,3,71,30,646,14,3,3,10,8,18
72,90,2,37,34,300,7,18,4,9,8,12
83,41,3,97,7,471,0,29,2,6,6,14
164,66,1,78,41,932,8,11,6,1,3,13
16,18,3,118,4,322,8,10,3,4,3,13
162,90,3,23,39,332,15,28,1,6,2,20
53,25,2,13,30,112,8,25,9,6,8,3
45,89,3,86,18,893,6,11,7,8,8,12
106,95,0,20,33,208,1,24,4,10,2,16
174,38,3,81,39,905,7,4,9,7,3,16
243,84,0,73,9,154,9,4,7,8,6,11
112,19,1,30,26,322,9,25,5,3,4,8
16,58,0,47,30,351,14,24,1,6,6,13
103,78,3,21,24,280,9,18,10,1,6,6
130,25,1,116,4,680,15,25,3,8,4,17
46,22,3,60,45,342,1,27,3,9,3,16
30,16,0,92,47,332,12,7,8,6,2,13
107,34,2,5,17,782,10,9,1,10,9,7
30,33,3,53,30,704,11,13,6,5,7,8
241,61,1,62,30,472,9,22,4,8,8,15
81,59,0,25,44,755,8,19,6,2,4,8
61,12,3,81,18,571,14,20,3,9,7,13
231,76,3,37,37,677,4,20,6,7,6,14
294,44,3,82,1,773,17,23,2,1,8,13
176,45,0,17,42,867,5,17,8,10,3,9
292,94,1,27,7,815,2,6,5,9,8,10
214,60,3,117,8,465,12,17,5,6,2,21
147,42,0,89,32,700,11,28,7,10,4,17
45,64,3,81,36,773,7,11,10,1,8,6
104,32,2,48,7,517,14,24,2,6,7,10
25,46,3,84,18,482,11,28,1,7,2,19
246,92,3,6,7,511,3,6,7,9,7,8
173,95,2,18,27,544,4,0,9,2,6,4
99,60,0,6,23,348,10,27,6,6,9,6
117,21,1,9,26,420,2,6,5,6,7,4
93,54,1,33,6,573,9,5,4,7,4,8
264,88,0,98,34,395,14,19,8,10,9,18
174,85,1,90,47,195,7,12,9,8,7,14
209,55,2,116,27,896,13,28,8,7,2,21
166,86,3,57,27,398,7,13,1,2,5,15
40,60,2,88,29,623,3,22,3,1,8,9
75,45,2,76,43,453,15,0,8,9,6,11
98,33,3,66,38,725,0,18,6,2,3,10
268,79,2,10,36,344,6,5,9,7,8,9
262,31,2,107,28,761,10,28,1,6,6,20
243,86,0,6,0,242,5,3,9,5,4,4
116,84,2,14,32,468,5,3,8,5,9,4
78,73,2,37,20,280,3,26,1,5,5,12
287,58,3,87,14,157,3,1,8,4,9,7
210,40,3,27,49,790,10,29,10,9,8,13
62,68,3,62,9,993,3,12,4,7,2,13
250,45,2,41,30,601,12,16,3,2,7,12
184,92,0,8,0,77,14,18,9,3,3,5
51,98,1,44,18,978,3,10,10,9,7,7
269,68,1,45,1,583,1,7,2,5,8,7
219,96,0,112,34,280,1,20,10,6,3,17
51,83,1,13,21,458,0,7,8,7,7,2
179,26,2,90,32,727,2,7,1,9,6,18
268,80,3,87,16,167,9,15,1,7,3,21
213,68,1,96,36,609,12,5,7,1,8,12
172,23,3,31,8,521,1,24,1,8,8,8
114,24,3,30,12,760,14,9,6,1,4,6
187,98,2,57,23,714,13,14,4,8,6,15
200,77,1,47,6,983,9,20,9,10,4,14
133,34,0,97,30,408,12,6,10,3,5,9
207,87,3,101,30,765,12,28,6,1,5,18
108,51,3,41,8,202,6,25,1,2,2,12
15,18,2,107,11,167,5,13,5,5,2,13
297,26,1,33,31,291,8,6,3,8,7,10
276,40,2,9,44,513,15,5,8,9,6,13
52,27,1,49,32,990,0,27,9,6,7,4
150,24,1,107,22,456,2,9,2,2,5,10
278,42,2,14,43,738,4,20,6,7,7,10
48,87,2,110,11,926,5,8,5,4,2,15
171,47,1,23,27,325,4,21,8,1,2,9
204,79,2,95,25,599,16,15,4,5,8,18
113,35,3,44,16,653,7,0,1,10,3,12
254,65,1,24,2,717,9,8,9,7,8,7
74,28,3,28,6,340,10,13,7,5,4,6
210,32,0,11,26,179,12,1,4,1,2,7
251,59,1,64,38,444,17,27,6,2,4,16
16,35,3,87,38,884,5,14,6,9,7,11
228,84,1,112,21,327,6,2,8,10,9,13
12,86,3,24,22,407,16,20,3,10,2,16
293,94,0,55,42,364,1,14,8,4,9,11
31,58,0,7,0,72,3,10,10,2,5,0
103,51,1,23,27,598,1,16,1,1,7,5
80,32,0,5,39,607,10,28,3,9,8,8
231,65,3,94,37,131,14,25,1,6,3,25
22,60,1,74,45,307,0,3,7,4,6,7
14,48,0,71,42,281,9,15,9,2,2,6
31,24,1,70,22,973,8,3,3,4,9,6
46,76,1,117,21,224,12,21,7,1,7,11
40,81,2,100,36,934,3,0,10,7,2,12
71,51,3,19,40,413,9,15,3,5,8,9
230,57,2,117,13,531,0,24,10,7,8,13
90,56,0,76,21,975,12,0,4,7,5,12
242,55,0,35,32,110,17,5,7,3,3,11
15,51,0,52,24,898,17,29,10,9,4,11
114,47,2,60,39,200,13,14,6,8,5,15
171,58,2,15,16,102,2,28,9,2,8,3
61,80,2,45,46,656,4,3,4,10,2,17
167,96,0,60,25,298,19,8,2,8,6,17
22,63,3,106,46,558,15,8,9,9,3,18
195,58,3,7,31,251,5,12,8,10,9,4
231,28,3,113,49,974,16,28,10,3,4,18
250,12,1,98,43,711,1,7,1,4,3,17
157,52,2,7,22,514,3,22,4,2,3,7
64,84,3,37,23,863,10,15,10,5,6,8
68,93,3,85,27,466,13,3,8,6,9,11
207,54,2,48,13,884,7,21,7,2,5,10
107,43,2,16,38,378,16,12,10,3,2,8
165,51,3,40,40,75,6,15,5,2,4,13
259,94,3,56,27,331,18,1,4,8,3,21
189,90,1,8,45,632,2,26,1,8,2,16
83,64,0,9,43,463,1,29,8,1,3,7
70,89,1,112,2,544,10,11,10,2,6,8
54,45,1,11,37,789,1,1,8,5,8,1
144,46,0,11,0,572,12,0,8,8,2,5
219,71,1,7,0,493,18,2,8,10,7,7
95,17,2,69,47,796,14,7,6,9,6,13
279,33,1,30,33,160,18,21,2,10,7,17
273,98,1,76,37,354,17,23,4,10,6,23
277,18,0,38,14,456,19,23,7,1,4,10
234,31,3,85,5,315,10,7,6,5,8,8
225,48,1,107,20,423,5,9,5,6,5,15
240,41,0,19,31,667,17,22,9,10,4,14
199,50,1,106,46,320,17,5,7,1,7,13
151,82,0,18,47,881,4,21,6,4,2,12
186,55,2,21,25,505,0,21,3,3,5,8
60,28,1,88,38,630,6,14,4,2,5,11
199,30,0,116,24,711,18,12,5,9,5,17
14,36,3,89,42,169,9,7,2,7,3,17
220,95,0,60,47,761,9,1,4,9,4,20
204,14,1,7,40,733,6,21,2,2,9,4
10,20,0,23,1,195,17,8,4,5,4,4
113,50,2,79,23,604,14,0,8,1,8,8
110,44,2,16,5,514,4,29,10,4,5,4
137,93,1,13,45,369,5,19,5,7,4,13
258,13,0,35,17,110,10,24,2,2,3,11
278,32,3,19,10,374,16,25,9,5,4,9
47,90,3,78,24,581,14,1,2,7,7,16
259,13,3,34,22,827,10,5,3,10,2,16
230,57,2,74,26,287,16,16,6,4,2,16
72,37,3,35,40,273,18,28,9,1,3,11
262,19,3,33,32,149,14,21,1,7,3,18
274,20,2,52,44,695,5,8,6,4,7,9
173,80,1,117,32,66,12,8,5,1,7,15
32,10,2,38,42,996,9,21,6,7,9,6
88,43,1,38,25,960,0,28,8,10,9,6
127,43,3,86,41,489,4,7,6,1,8,9
194,65,0,27,40,448,4,19,4,5,5,10
68,71,3,44,35,784,16,0,6,9,5,12
261,90,3,50,41,861,0,5,6,7,8,12
98,45,2,48,37,200,14,6,1,9,5,16
238,30,0,35,25,113,4,16,4,5,6,9
247,37,3,34,6,438,9,6,10,6,5,4
53,25,0,13,14,705,6,11,2,9,3,7
89,89,0,10,14,820,12,25,10,7,9,4
183,68,0,85,26,849,16,17,8,8,3,19
150,37,3,16,17,256,2,18,6,3,7,3
46,53,3,9,27,191,19,25,7,2,8,5
23,38,2,63,34,757,2,10,6,6,2,10
131,11,0,20,1,757,15,27,10,1,9,0
247,25,2,64,13,767,7,8,6,5,3,11
64,58,1,57,8,883,17,18,5,6,2,13
31,92,3,50,30,242,1,12,6,9,5,12
212,64,1,5,8,624,15,7,1,5,2,13
24,11,1,79,18,269,9,16,1,7,2,15
39,91,2,84,4,153,9,23,3,6,3,16
38,96,0,14,0,943,5,22,3,8,3,10
261,21,2,12,4,591,19,15,6,2,9,3
169,67,2,119,32,486,9,14,1,3,9,19
126,35,0,70,9,755,14,5,8,7,3,10
167,59,0,98,33,980,11,14,1,10,4,22
117,39,2,12,12,591,3,8,3,8,3,7
124,23,0,107,5,411,0,19,10,4,3,8
281,24,2,104,46,763,19,9,9,7,6,17
185,74,2,117,27,514,14,12,6,4,9,15
240,26,1,110,15,658,5,23,4,10,9,17
293,81,3,93,20,298,13,5,9,6,9,14
259,99,0,52,7,114,14,23,5,10,7,16
65,60,2,59,34,136,14,26,2,8,5,17
282,91,3,106,12,522,5,5,7,9,7,17
199,23,0,10,21,726,16,24,9,6,9,4
30,85,1,40,49,726,3,19,3,8,9,12
174,62,1,99,4,191,17,18,3,8,2,19
294,58,3,66,21,307,15,20,7,6,2,18
77,58,3,113,13,345,4,3,1,2,8,11
276,61,0,56,34,737,16,28,10,2,8,10
227,55,2,91,30,192,14,25,3,7,7,19
105,79,2,50,2,634,14,7,8,10,6,10
197,64,2,44,20,167,8,15,10,10,5,12
217,60,3,68,28,520,10,15,10,5,7,11
83,30,3,52,21,336,13,18,7,8,2,12
171,95,2,83,19,914,14,1,6,2,7,10
170,91,2,79,38,86,2,24,10,2,5,13
69,22,1,110,24,514,8,21,9,10,8,13
35,48,2,27,20,68,3,8,7,8,7,5
34,11,0,89,32,335,3,8,2,7,4,12
267,97,0,98,37,589,15,26,6,4,2,21
12,94,3,32,11,983,19,5,3,10,2,18
297,36,3,66,45,133,2,13,2,9,3,21
266,92,2,42,26,996,6,15,1,8,8,16
289,26,3,15,29,174,14,11,7,9,7,9
257,53,2,42,11,619,2,1,9,6,7,3
53,93,2,92,14,204,12,27,4,9,9,16
42,34,3,8,35,514,0,26,3,1,7,5
121,89,3,44,32,664,5,3,9,3,9,6
282,43,0,89,27,881,8,4,1,2,5,12
52,48,3,67,1,780,1,16,10,10,8,6
53,94,3,92,21,684,16,26,7,6,4,19
298,22,1,99,24,400,13,2,4,4,8,13
96,10,2,111,19,536,11,21,6,7,3,16
239,19,1,117,10,533,9,21,5,6,2,17
92,84,2,64,37,899,17,6,3,2,7,13
213,73,0,93,32,228,4,4,9,8,4,14
139,42,2,32,34,505,11,5,8,3,7,5
147,27,0,99,9,511,7,24,10,1,5,7
92,59,0,70,41,964,4,23,3,7,9,13
184,96,1,42,19,501,18,24,7,10,3,18
145,47,2,57,22,651,1,27,2,3,3,13
116,40,2,100,30,108,1,18,3,4,5,13
160,83,0,20,9,724,8,11,6,1,6,3
118,99,0,18,14,440,7,2,2,8,6,9
231,88,2,56,48,876,18,19,5,1,8,16
256,92,0,64,32,496,5,7,6,7,8,12
46,51,2,100,49,848,2,0,8,2,8,6
277,48,2,103,20,273,8,29,5,7,9,16
83,17,3,62,34,765,14,4,5,2,7,9
124,82,3,105,36,838,7,27,10,2,7,14
90,91,0,77,2,53,12,28,2,4,3,15
202,71,2,114,8,125,4,25,1,9,3,22
223,54,3,32,36,76,9,14,6,8,4,15
24,99,2,37,22,133,19,1,4,3,8,9
93,77,3,95,49,350,14,4,8,2,6,15
275,68,2,106,26,576,11,18,1,1,2,22
163,55,2,44,13,966,11,7,8,1,4,7
262,60,1,99,3,856,14,21,4,5,7,16
282,23,1,78,9,576,2,26,10,1,7,5
141,46,0,49,43,743,5,24,6,4,8,8
208,40,2,21,1,258,19,13,7,2,7,6
92,41,2,22,29,177,18,19,2,10,7,13
135,43,1,76,45,268,14,28,1,5,6,18
223,95,2,82,43,819,19,4,9,7,6,16
224,44,1,23,36,241,0,25,5,3,8,6
247,64,2,69,10,872,3,1,9,3,3,8
97,86,2,73,43,758,10,4,2,4,2,16
122,18,1,77,26,274,11,21,5,6,8,10
114,69,0,65,45,732,1,9,6,10,2,15
72,93,1,87,36,429,19,25,8,4,3,18
248,79,0,95,18,367,8,25,4,8,7,20
35,29,3,40,45,332,14,25,10,8,6,9
137,33,0,94,19,215,4,18,6,9,5,14
10,58,0,77,12,418,13,10,10,6,9,4
103,60,2,78,35,334,9,3,4,1,9,8
21,31,0,53,4,685,6,14,7,6,4,4
175,97,0,9,8,339,18,29,10,3,3,7
281,32,3,116,34,322,8,13,8,5,5,17
76,30,1,15,10,880,9,9,2,7,4,6
176,89,0,73,43,721,4,4,9,9,3,15
263,98,3,93,46,789,14,17,2,2,4,23
262,64,2,79,22,686,17,16,6,2,8,13
255,33,2,27,9,966,15,27,7,9,7,9
68,43,3,80,28,168,14,13,2,7,2,19
153,19,3,71,15,224,8,15,9,5,2,11
218,97,0,58,24,973,1,1,3,4,8,9
235,23,0,116,14,679,13,19,10,2,8,8
293,53,3,90,6,892,5,17,2,6,2,20
100,48,2,116,6,139,11,17,7,5,7,11
120,51,1,97,28,514,9,23,5,1,4,14
249,55,2,44,6,212,5,20,2,7,3,15
89,42,2,77,6,367,16,4,2,9,6,12
213,78,0,33,25,252,16,5,2,7,7,12
247,21,1,70,15,304,15,16,6,4,5,12
193,25,0,45,14,284,5,8,4,8,8,9
221,64,3,40,31,706,7,14,7,2,9,8
260,69,3,103,13,73,11,17,5,1,2,18
236,96,2,85,31,850,18,8,5,5,5,20
176,90,1,93,20,839,18,19,3,10,4,23
40,74,2,14,8,866,8,20,2,10,2,12
160,51,1,80,15,509,12,22,5,9,3,19
171,79,3,105,41,319,9,2,3,1,4,19
105,14,3,62,16,800,3,8,6,1,7,3
282,50,1,78,14,345,9,7,6,4,9,9
33,18,2,74,2,444,14,8,10,7,6,5
127,74,2,73,43,842,3,21,8,3,4,15
96,57,2,106,33,226,10,0,6,3,7,10
284,76,2,39,14,424,4,1,9,8,6,8
59,39,0,46,13,274,4,7,5,8,8,2
121,94,3,73,17,336,1,25,8,1,3,10
289,50,0,51,11,340,14,15,5,3,7,9
145,71,2,86,47,824,6,11,8,3,9,10
12,26,3,110,7,716,12,8,10,7,8,6
171,77,2,39,28,819,9,8,5,8,6,13
86,66,1,18,42,748,10,13,10,6,8,4
194,54,3,118,2,297,7,3,5,2,3,13
67,37,2,84,14,350,14,4,6,9,9,7
172,33,3,103,0,843,17,15,6,3,2,15
30,66,2,116,11,190,5,11,6,4,7,9
74,96,3,19,21,260,9,26,4,3,5,11
75,90,2,47,3,493,6,20,7,7,6,7
291,52,1,62,20,723,12,14,1,5,3,19
184,73,2,19,8,254,13,16,9,7,8,6
174,42,0,104,19,728,5,13,4,5,9,10
91,87,3,69,20,390,1,7,10,8,5,11
155,37,1,28,16,134,10,20,9,10,8,8
213,75,1,27,41,985,12,21,8,10,6,15
173,88,2,68,16,151,19,1,7,8,2,17
113,95,1,31,42,52,4,25,4,2,6,12
139,40,0,11,34,377,5,16,9,3,8,1
93,23,3,56,15,215,10,24,1,1,8,8
129,28,0,33,3,306,18,14,5,10,8,7
268,43,1,102,36,471,10,18,1,6,6,18
113,61,2,88,45,421,8,11,3,6,7,15
43,46,0,53,8,853,3,20,3,10,6,9
183,18,1,114,48,272,6,2,9,10,6,15
241,94,0,60,31,705,8,9,2,9,7,17
194,68,0,19,21,255,0,0,8,7,3,5
27,63,0,18,1,445,10,10,5,10,5,7
240,41,1,36,4,685,6,21,4,3,7,7
144,93,1,94,42,229,14,4,4,3,4,19
54,47,3,87,47,235,19,13,8,9,9,16
121,47,1,31,32,492,15,26,10,4,2,11
92,55,0,23,42,221,8,12,2,6,2,12
48,14,2,98,25,508,16,13,2,10,3,19
263,17,0,10,43,838,13,0,4,7,9,6
154,96,2,13,25,754,7,6,4,5,3,11
60,27,3,13,39,755,11,7,10,7,9,2
76,79,2,18,27,519,14,22,5,3,5,9
33,83,3,93,23,670,8,16,5,7,6,16
131,84,2,65,38,242,12,20,5,5,4,19
58,99,3,52,14,62,3,12,3,9,9,9
158,14,1,9,26,229,8,4,5,6,9,2
194,75,1,75,3,79,3,5,2,3,3,13
259,10,3,106,47,932,11,22,7,1,4,19
154,43,2,75,4,193,16,15,1,8,9,14
252,43,0,91,9,920,11,0,10,8,6,11
158,53,3,102,20,178,11,21,9,5,7,13
77,19,3,42,34,136,11,18,9,8,3,10
233,50,3,81,42,984,6,3,10,5,4,14
219,49,1,83,23,212,15,6,7,2,5,11
201,11,3,19,14,328,15,2,5,4,2,9
133,76,3,69,24,858,8,4,4,8,4,16
293,40,2,66,35,287,10,9,4,3,2,16
59,40,0,104,34,113,5,19,4,3,7,11
192,64,0,56,10,448,3,13,5,4,4,8
256,94,2,74,40,237,8,10,1,8,5,19
97,31,3,90,23,646,1,20,2,2,7,11
147,27,3,39,23,324,6,12,6,7,8,5
47,72,2,61,20,77,6,5,1,8,8,11
58,79,3,101,42,736,12,8,5,9,5,20
81,68,1,16,32,998,19,17,8,5,6,9
267,89,0,81,37,329,9,20,7,3,9,11
53,55,0,82,14,898,14,10,7,6,5,10
125,69,0,24,22,515,17,14,9,2,3,6
158,41,3,75,44,724,2,2,6,8,2,15
288,11,3,91,38,481,13,23,8,8,6,16
297,10,2,21,42,663,6,28,8,4,4,11
227,42,1,20,35,621,2,24,1,5,2,16
80,92,3,24,44,755,16,25,7,5,7,14
170,20,2,10,39,935,7,9,1,10,4,13
282,38,0,71,46,246,12,28,2,1,2,18
136,20,2,32,17,821,1,21,9,4,2,6
179,88,0,24,6,458,11,27,5,1,4,8
26,39,1,110,31,201,4,1,6,10,5,14
248,44,1,61,13,764,6,16,6,3,2,13
185,36,0,88,31,712,8,6,8,4,2,12
219,95,3,93,46,375,2,6,5,5,8,17
66,27,1,67,10,480,2,15,5,6,6,6
198,37,2,89,13,548,17,12,8,4,2,13
53,64,2,10,18,310,18,22,9,5,2,9
131,99,2,108,48,544,2,23,2,7,9,19
42,62,3,38,15,305,14,26,10,1,5,6
37,47,3,99,47,321,14,2,5,6,5,15
160,32,2,35,5,142,5,7,10,5,3,3
72,13,3,117,40,353,9,4,5,9,8,15
16,55,2,79,17,448,0,25,6,2,6,9
120,38,3,10,24,333,14,12,3,8,6,10
139,49,0,6,0,264,1,13,4,3,7,0
141,53,3,109,19,831,5,7,3,2,7,13
17,91,0,44,5,416,19,22,5,1,2,11
38,85,1,33,23,495,16,9,2,6,8,10
15,90,0,92,29,612,15,23,5,7,7,15
121,54,1,91,23,839,13,5,6,3,8,9
114,70,0,48,6,864,18,19,2,1,8,8
216,81,2,42,35,640,8,12,6,6,8,11
49,81,0,48,31,609,9,23,7,1,7,8
277,81,3,98,10,85,4,11,9,9,3,16
55,39,1,114,47,113,0,17,3,10,5,18
250,11,2,103,30,206,17,8,5,9,2,20
279,86,0,78,46,869,18,17,10,4,7,16
164,61,1,95,21,977,0,28,2,2,2,16
125,47,2,55,13,253,6,12,7,7,8,6
46,71,2,17,30,578,16,23,1,7,6,14
214,79,2,61,46,683,17,1,2,1,4,17
258,77,0,29,37,492,5,2,7,1,7,6
119,35,0,69,24,759,7,26,6,1,3,9
89,43,0,36,10,401,1,1,9,2,5,0
85,40,3,37,12,682,14,6,9,7,9,4
279,20,2,13,24,398,3,1,6,3,7,4
107,12,2,66,1,775,8,3,4,7,9,4
85,12,2,86,42,389,14,26,10,3,3,12
291,61,3,70,2,370,15,19,10,10,6,13
90,10,2,93,2,647,6,1,10,8,2,7
72,55,2,85,30,758,8,23,7,9,7,15
276,15,2,10,9,336,12,7,3,3,4,7
42,95,0,16,12,579,14,23,3,10,6,11
49,84,2,42,6,348,1,1,10,6,9,0
183,65,3,17,8,188,13,22,9,2,4,7
269,35,1,36,35,148,5,20,6,5,4,12
233,70,0,87,36,577,12,8,2,4,9,17
232,96,2,67,29,855,2,3,4,4,6,13
276,79,0,5,42,787,8,6,1,9,8,15
164,47,0,63,49,83,19,27,10,2,7,10
273,56,1,36,17,432,11,14,4,1,6,10
158,31,1,113,18,893,13,20,1,9,8,18
234,12,0,63,17,194,1,20,6,9,9,7
136,65,3,68,12,907,17,8,3,3,3,17
14,35,1,41,42,387,7,28,4,5,2,11
297,75,3,30,28,974,9,19,5,3,4,15
67,31,3,40,40,202,8,14,3,2,8,8
81,66,0,48,40,604,15,17,2,5,7,13
164,37,3,105,40,970,8,7,8,9,9,13
291,24,0,75,21,734,7,10,5,2,8,8
177,79,0,46,7,195,18,23,2,1,5,10
38,30,3,95,2,965,9,4,6,10,7,9
91,34,0,17,0,995,10,28,4,3,7,4
272,94,0,56,49,437,2,29,5,4,3,18
115,92,2,83,34,139,10,3,2,5,6,15
286,21,1,27,46,385,18,5,9,7,7,7
19,83,1,21,31,854,12,22,10,1,2,6
71,55,0,66,25,888,19,14,5,4,3,14
233,98,2,93,33,661,16,5,10,4,9,13
145,25,2,111,46,186,17,29,4,8,5,22
233,72,0,65,35,546,4,0,10,10,2,13
123,48,1,81,49,56,8,4,8,6,6,12
269,37,3,72,26,354,15,7,10,5,3,12
166,66,1,5,45,149,5,4,3,5,9,6
238,69,0,116,10,353,11,12,8,3,4,14
109,95,1,41,33,705,8,20,8,7,8,9
264,11,2,101,15,260,14,10,1,10,6,20
188,86,0,82,44,877,10,3,9,5,2,17
284,71,2,90,22,726,2,18,7,5,3,15
238,62,1,82,43,675,1,22,7,5,8,12
40,11,2,7,26,307,14,17,4,4,4,8
117,83,3,47,20,593,14,26,8,6,7,10
291,82,2,11,3,602,4,11,6,4,5,9
118,93,0,72,5,837,5,19,4,6,4,12
